status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,,,,,
Unsatisfactory,validation-154,[H-01] Everyone can steal Router's stuck gas asset using `THORChain_Router::_transferOutV5`,"excess eth, transferOutPayload.amount and msg.value",,Exploitable ETH transfer vulnerability in transfer functions,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L185,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L185",,"DUPE-THORChain_Router-002,DUPE-THORChain_Router-008,DUPE-THORChain_Router-009",DUPE-THORChain_Router-009,,,,
Unsatisfactory,validation-165,Msg value not checked in _transferOutAndCallV5,"excess eth, transferOutPayload.amount and msg.value",,Low QA on user input error. The latter scenario would be exploiable instead.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328",,,,,,,
Unsatisfactory,validation-178,ETH can get Locked in the Thorchain  Router Contract,"excess eth, transferOutPayload.amount and msg.value",,Exploitable ETH transfer vulnerability in transfer functions,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L209-L229,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L209-L229",,"DUPE-THORChain_Router-002,DUPE-THORChain_Router-009,DUPE-THORChain_Router-016",DUPE-THORChain_Router-016,,,,
Unsatisfactory,validation-37,`_transferOutV5` implementation allows a discrepancy to happen which can cause loss of funds.,"excess eth, transferOutPayload.amount and msg.value",,Exploitable ETH transfer vulnerability in transfer functions,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L213,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L213",,"DUPE-THORChain_Router-002,DUPE-THORChain_Router-009,DUPE-THORChain_Router-017",DUPE-THORChain_Router-017,,,,
Unsatisfactory,validation-88,batchTransferOutV5() should return any excess ether to the caller,"excess eth, transferOutPayload.amount and msg.value",,Low QA on user input error,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L247-L253,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L247-L253",,,,,,,
Unsatisfactory,validation-148,[M-01] Missing assertion that no msg.value is not sent in transfer out functions in THORChain_Router,"excess eth, transferOutPayload.amount and msg.value",,Exploitable ETH transfer vulnerability in transfer functions,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L216,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L250-L252,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L304-L328,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L216",,"DUPE-THORChain_Router-002,DUPE-THORChain_Router-009,DUPE-THORChain_Router-016",DUPE-THORChain_Router-016,,,,
Unsatisfactory,validation-104,Inconsistent Vault Allowance Decrement in `transferOut`.,,,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143-L160,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143-L160,,,,,,,
Unsatisfactory,validation-105,Unchecked Allowance Depletion in `transferOut` Function Allows Unauthorized Asset Transfers.,,,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185-L207,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185-L207,,,,,,,
Unsatisfactory,validation-106,Unchecked Allowance Adjustment in `transferAllowance` Allows Unauthorized Asset Transfers.,,,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165-L177,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L165-L177,,,,,,,
Unsatisfactory,validation-107,Misdirection of ERC-20 Tokens in `_deposit` Function Hinders Vault Allocation.,,,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L150-L153,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L150-L153,,,,,,,
Unsatisfactory,validation-109,"Vault unable to send ETH/gas assets back to multisig wallets, causing users a loss of funds",call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L397",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185-L207,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L397,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185-L207",,,,,,,
Unsatisfactory,validation-11,`safeApprove` function not compatible with USDT,USDT approve(0),,Applicable only to the mainnet and inconsequential on Thorchain,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L485-L494,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,,,,,,
Unsatisfactory,validation-111,The function `THORChain_router::_routerDeposit` sets the expiry to `type(uint).max` by default which is similar to having no expiration.,max expiration,,Purportedly intended,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L476-L482,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L476-L482,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482",,,,,,,
Unsatisfactory,validation-114,Funds will be locked forever after churning of vaults.,max expiration,,Lacking concrete example alleging the flaw,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L481,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,,,,,,
Unsatisfactory,validation-115,`call()` should be used instead of `transfer()` on an `address payable`,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L403",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L196,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L403,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L196",,,,,,,
Unsatisfactory,validation-116,USDC blacklisted users could DOS the `batchTransferOutV5` & `batchTransferOutAndCallV5` function.,,,Low QA frequently reported by bots and analyzers,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L247,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L247,,,,,,,
Unsatisfactory,validation-117,Sending batch withdrawal requests can possibly cause DoS.,,,Low QA frequently reported by bots and analyzers,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L397,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L397,,,,,,,
Unsatisfactory,validation-118,`transferOut` & `transferOutAndCall` lacks an expiry parameter,,,Practically not needed,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185,,,,,,,
Unsatisfactory,validation-12,should use `call` instead of `transfer`,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L396",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L196,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L396,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L196",,,,,,,
Unsatisfactory,validation-120,call() should be used instead of transfer() and send(),call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L404",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143-L160,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L404,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L143-L160",,,,,,,
Unsatisfactory,validation-124,`safeApprove` in `_routerDeposit` could revert for non-standard token like USDT,USDT approve(0),,Applicable only to the mainnet and inconsequential on Thorchain,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L485,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,,,,,,
Unsatisfactory,validation-126,no check for  _dexAggSuccess,,,Inadequate elaboration,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L364,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L364,,,,,,,
Unsatisfactory,validation-127,DoS can occur in THORChain_Router.sol,,,Low QA frequently reported by bots and analyzers,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L397-L403,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L397-L403,,,,,,,
Unsatisfactory,validation-128,Some tokens approvals and transactions will get reverted.,,,Informational,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474,,,,,,,
Unsatisfactory,validation-129,Unauthorized Vault Address in _deposit Function,,,Inadequate allowance would simply revert the call,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L157,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L157,,,,,,,
Unsatisfactory,validation-13,Incorrect Allowance Update Before ERC20 Transfer Confirmation in `transferOut` Function,"transfer fail, allowance cannot restore
 
 invalid, there is tranfer result check",,That's a good CEI practice where _vaultAllowance is meant simply for internal accounting,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L185,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L185,,,,,,,
Unsatisfactory,validation-130,Protocol in multiple instances uses `send` & `transfer` to transfer ETH which in many instances would fail,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L405",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L261-L282,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L261-L282,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L405",,,,,,,
Unsatisfactory,validation-132,Depositing via the router is done without sufficient deadline implementation,max expiration,more like a design choice,Purportedly intended,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L465-L483,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L465-L483,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482",,,,,,,
Unsatisfactory,validation-134,Depositing via any router through `THORChain_Router_routerDeposit()` could be easily broken for some supported tokens,USDT approve(0),,Applicable only to the mainnet and inconsequential on Thorchain,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L465-L483,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L465-L483,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494",,,,,,,
Unsatisfactory,validation-135,Protocol's way of transferring tokens is incorrectly implemented for some to-be integrated tokens,"wrong event
 failed swap should revert",,Would revert if bool is indeed false,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L362-L387,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L437-L453,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L437-L453,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L362-L387",,,,,,,
Unsatisfactory,validation-139,_routerdeposit wrongly sets expiration as type(uint).max,max expiration,,Purportedly intended,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L466-L483,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L466-L483,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L476-L482",,,,,,,
Unsatisfactory,validation-140,`safeApprove` function doesn't handle tokens that are missing the return value,"USDT safeApprove
 similar to approve(0)",,Low QA frequently reported by bots and analyzer,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L474,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L474,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494",,,,,,,
Unsatisfactory,validation-142,"In the _transferOutAndCallV5 function, failure to exchange may result in token loss.","other user will deduct their allowance
 malicious aggregator, steal failed swap fund",,Intended design (it's entirely the aggregator contract's responsibility to manage the funds),,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L324,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L347-L375,"https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L347-L375,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L324",,,,,,,
Unsatisfactory,validation-15,.send() may revert due to reciepient fallback gas consumption,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L396",,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L152,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L396,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L152",,,,,,,
Unsatisfactory,validation-151,[M-04] Missing deadline check in transfer out functions,,,Practically not needed,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L269,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L269,,,,,,,
Unsatisfactory,validation-153,[M-05] Use of `.send()` may revert if the recipient's fallback consumes more than 2300 gas,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L406",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L152,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L406,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L152",,,,,,,
Unsatisfactory,validation-16,Allowance Check Missing in ERC20 Transfer Function,,,Inadequate allowance would simply revert the call,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L185,,,,,,,
Unsatisfactory,validation-160,if transferOutPayload[i] is contract cant accept ether batchTransferOutV5 will revert,call transfer,,Low QA frequently reported by bots and analyzers.,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L309-L311,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L397-L403,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L397-L403,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L309-L311",,,,,,,
Unsatisfactory,validation-162,Use safeTransfer,,,Low QA frequently reported by bots and analyzer,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L201,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L201,,,,,,,
Unsatisfactory,validation-163,no check if amountOutMin is zero,user's own choice,,Will be taken care of by low level call on swapOut,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L261,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L261,,,,,,,
Unsatisfactory,validation-164,Safe approve is not working correctly,USDT approve(0),"The router would use all allowance, no enough proof of triggering the USDT case issue",Applicable only to the mainnet and inconsequential on Thorchain,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L485-L494,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L485-L494,https://github.com/code-423n4/2024-06-thorchain/blob/main/chain/ethereum/contracts/THORChain_Router.sol#L474-L494",,,,,,,
Unsatisfactory,validation-166,Use call instead of transfer and send,call transfer,,Low QA frequently reported by bots and analyzers. It happens on zkSync though.,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L407",,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L323-L327,"https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L196,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L213,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L280,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L407,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L323-L327",,,,,,,
Unsatisfactory,validation-167,safeTransferFrom is not safe due to lack of contract existence check,,,Low QA frequently reported by bots and analyzer,,,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L438-L453,https://github.com/code-423n4/2024-06-thorchain/blob/main/ethereum/contracts/THORChain_Router.sol#L438-L453,,,,,,,
